ear_left,ear_right,ear_avg,mar,yaw,pitch,roll,ear_left_mean,ear_left_std,ear_left_min,ear_left_max,ear_right_mean,ear_right_std,ear_right_min,ear_right_max,ear_avg_mean,ear_avg_std,ear_avg_min,ear_avg_max,mar_mean,mar_std,mar_min,mar_max,yaw_mean,yaw_std,yaw_min,yaw_max,pitch_mean,pitch_std,pitch_min,pitch_max,roll_mean,roll_std,roll_min,roll_max,perclos,blink_rate,yaw_velocity,pitch_velocity,roll_velocity,subject_id,scenario,label_binary,label_smoothed
0.521113,0.415229,0.468171,0.38847,0.0,0.0,0.0,0.36234477,0.1286506444365914,0.054033,0.981774,0.30524301666666664,0.10263259999614947,0.0182,0.537504,0.3337938533333334,0.10357263003980846,0.04323,0.679968,0.19575282666666666,0.12116308702927983,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.428868,0.273433,0.351151,0.02568,0.0,0.0,0.0,0.36223922,0.1285827892701296,0.054033,0.981774,0.30517134,0.10264732988320531,0.0182,0.537504,0.33370524333333335,0.10354627997412101,0.04323,0.679968,0.19550508,0.12143520395227256,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88888888888889,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.513697,0.405093,0.459395,0.480863,0.0,0.0,0.0,0.36243375333333333,0.12876812123363177,0.054033,0.981774,0.30545189666666667,0.10280543594879306,0.0182,0.537504,0.3339427866666667,0.10375309177625307,0.04323,0.679968,0.19689699333333338,0.12230469302434481,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88888888888889,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.432252,0.318243,0.375248,0.042323,0.0,0.0,0.0,0.36240155333333335,0.12874938671916988,0.054033,0.981774,0.30533196,0.1027693283392931,0.0182,0.537504,0.33386672,0.10371427907787695,0.04323,0.679968,0.19674077,0.12247254752226071,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77777777777778,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.478261,0.403283,0.440772,0.347456,0.0,0.0,0.0,0.36255158000000004,0.12885840017075134,0.054033,0.981774,0.30546047666666665,0.10286791350535864,0.0182,0.537504,0.33400599333333336,0.10383001176968824,0.04323,0.679968,0.19750583,0.12269530950023706,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77777777777778,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.426235,0.378872,0.402553,0.062727,0.0,0.0,0.0,0.36254158,0.1288533242323847,0.054033,0.981774,0.3054085966666667,0.10282680639004228,0.0182,0.537504,0.33397504999999994,0.10380812030961202,0.04323,0.679968,0.19728222666666667,0.12288008253322912,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,110.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.455645,0.389737,0.422691,0.338866,0.0,0.0,0.0,0.36262726,0.12890682556161892,0.054033,0.981774,0.30533219666666667,0.10275534456399925,0.0182,0.537504,0.33397969,0.10381206759142177,0.04323,0.679968,0.19794569,0.1231059539984431,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.420982,0.438012,0.429497,0.075944,0.0,0.0,0.0,0.36260347,0.12889535657612103,0.054033,0.981774,0.30545906666666667,0.10289595962394246,0.0182,0.537504,0.33403123,0.10385577494507423,0.04323,0.679968,0.19772114333333332,0.1232672777293531,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.555555555555557,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.477968,0.388781,0.433375,0.355654,0.0,0.0,0.0,0.36273220666666667,0.128991512833834,0.054033,0.981774,0.3054277266666666,0.10286905167035004,0.0182,0.537504,0.33407993,0.10389905758897926,0.04323,0.679968,0.19860937,0.12344251003415127,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.555555555555557,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.421037,0.502867,0.461952,0.062841,0.0,0.0,0.0,0.36283307666666664,0.12902534358290393,0.054033,0.981774,0.30582461333333333,0.1034007552007436,0.0182,0.537504,0.33432881,0.10411613693953148,0.04323,0.679968,0.19822330000000002,0.12368598130556971,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444444444444443,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.471088,0.37926,0.425174,0.379096,0.0,0.0,0.0,0.36312663333333334,0.12917153007303991,0.054033,0.981774,0.3057979533333333,0.10338071799302648,0.0182,0.537504,0.3344622566666666,0.10420709619795969,0.04323,0.679968,0.19864286,0.1240860228222066,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444444444444443,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.416846,0.500015,0.458431,0.076187,0.0,0.0,0.0,0.36328656666666664,0.12920835791362212,0.054033,0.981774,0.30611677333333337,0.10383221929076143,0.0182,0.537504,0.3347016366666666,0.10440959174632106,0.04323,0.679968,0.19815591666666668,0.12427947573567207,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,108.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.472921,0.383869,0.428395,0.292522,0.0,0.0,0.0,0.36361334333333334,0.1293616719337834,0.054033,0.981774,0.3061468733333333,0.10385351453018588,0.0182,0.537504,0.33488007666666664,0.10452413989985025,0.04323,0.679968,0.19866994000000002,0.12435002645906822,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.421215,0.535965,0.47859,0.094487,0.0,0.0,0.0,0.36364098,0.12937312696642156,0.054033,0.981774,0.30664927666666664,0.10459932286443883,0.0182,0.537504,0.33514509666666664,0.10478793329540252,0.04323,0.679968,0.19868629666666668,0.12433595100182038,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22222222222222,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.481321,0.378996,0.430159,0.308682,0.0,0.0,0.0,0.36381680999999993,0.12949745498244486,0.054033,0.981774,0.30666547666666666,0.10461018573006031,0.0182,0.537504,0.33524111333333334,0.1048619738685375,0.04323,0.679968,0.1995660566666667,0.12417676598912744,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22222222222222,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.432026,0.565682,0.498854,0.117693,0.0,0.0,0.0,0.36387932666666667,0.12952593350205413,0.054033,0.981774,0.30740034666666666,0.1056511109681096,0.0182,0.565682,0.33563980666666665,0.10525648075025619,0.04323,0.679968,0.19985421666666664,0.1238848208554665,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11111111111111,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.485787,0.376627,0.431207,0.310326,0.0,0.0,0.0,0.3642564833333334,0.12971612077517422,0.054033,0.981774,0.3075448433333333,0.10571624527809234,0.0182,0.565682,0.3359006333333333,0.10539639811672323,0.04323,0.679968,0.20066215333333334,0.12381201831178568,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11111111111111,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.450096,0.647246,0.548671,0.097847,0.0,0.0,0.0,0.36458860000000004,0.1298081983785086,0.054033,0.981774,0.30862922666666665,0.10751741833476657,0.0182,0.647246,0.33660888333333333,0.10610987673585992,0.04323,0.679968,0.20077229333333335,0.12370540983147234,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,106.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.395959,0.372628,0.384294,0.248126,0.0,0.0,0.0,0.36428166,0.12962404713107775,0.054033,0.981774,0.30850877,0.10742505975134028,0.0182,0.647246,0.3363951866666666,0.10594841178989499,0.04323,0.679968,0.20062328333333335,0.1236210464318248,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.466571,0.676425,0.571498,0.016356,0.0,0.0,0.0,0.36409045,0.12942991745032584,0.054033,0.981774,0.3094303,0.10938022507235758,0.0182,0.676425,0.3367603466666666,0.1065695565001341,0.04323,0.679968,0.20010067666666664,0.12406821713935949,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88888888888889,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.397961,0.379976,0.388969,0.215745,0.0,0.0,0.0,0.36392551,0.12935484835166988,0.054033,0.981774,0.3094400833333333,0.1093864237072465,0.0182,0.676425,0.33668276999999996,0.1065228868191466,0.04323,0.679968,0.20040211333333335,0.12399574201563206,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88888888888889,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.473283,0.771674,0.622478,0.014854,0.0,0.0,0.0,0.36412329666666676,0.12947689371888832,0.054033,0.981774,0.3108014433333333,0.11255408943990265,0.0182,0.771674,0.3374623400000001,0.10775282889741558,0.04323,0.679968,0.2001195033333333,0.12432236123131843,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77777777777778,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.408796,0.387154,0.397975,0.122905,0.0,0.0,0.0,0.36412195,0.129476425416042,0.054033,0.981774,0.3109090733333333,0.11261178960809157,0.0182,0.771674,0.33751548000000003,0.1077788110239146,0.04323,0.679968,0.20024361333333332,0.12422627467616051,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77777777777778,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.474387,0.812847,0.643617,0.019289,0.0,0.0,0.0,0.36435229333333335,0.12961129727862505,0.054033,0.981774,0.31250790333333334,0.11627468833720303,0.0182,0.812847,0.3384300666666667,0.10920365514648948,0.04323,0.679968,0.19993260333333332,0.12456279094152929,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,104.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.414591,0.383349,0.39897,0.164812,0.0,0.0,0.0,0.36439164,0.1296247950858705,0.054033,0.981774,0.31268177999999996,0.11634169575221057,0.0182,0.812847,0.33853668,0.1092472309436435,0.04323,0.679968,0.20009393666666667,0.12448557335817553,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.485087,0.85102,0.668054,0.044592,0.0,0.0,0.0,0.36468622333333334,0.12979879455444135,0.054033,0.981774,0.3144319733333333,0.1204200338730475,0.0182,0.85102,0.33955906999999996,0.11088426139910562,0.04323,0.679968,0.19983261333333333,0.12473002187069225,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.555555555555557,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.428263,0.384854,0.406559,0.183927,0.0,0.0,0.0,0.36482077,0.12984384931089343,0.054033,0.981774,0.31464610333333337,0.12048816063851597,0.0182,0.85102,0.33973341,0.11094854560103608,0.04323,0.679968,0.20007448000000003,0.12462821234459837,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.555555555555557,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.49498,0.890826,0.692903,0.067846,0.0,0.0,0.0,0.3652956766666667,0.13005903336644029,0.054033,0.981774,0.3165628533333333,0.12499607244304028,0.0182,0.890826,0.3409292366666667,0.11280600140203108,0.04323,0.692903,0.19992403333333333,0.12476087273839921,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.444444444444443,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.426389,0.378713,0.402551,0.226509,0.0,0.0,0.0,0.3661870366666667,0.129555692850689,0.054033,0.981774,0.31764773333333335,0.12411232351606916,0.0182,0.890826,0.34191735666666667,0.1120379712475209,0.04323,0.692903,0.19998522,0.12476942286832372,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.444444444444443,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.517226,0.911019,0.714122,0.061688,0.0,0.0,0.0,0.36747945666666665,0.129119859508623,0.054033,0.981774,0.3204758933333333,0.12788977485518663,0.0182,0.911019,0.34397764333333336,0.11317853439947065,0.04323,0.714122,0.19941849666666664,0.12501075378492943,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,102.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.418219,0.370439,0.394329,0.227859,0.0,0.0,0.0,0.3684813533333333,0.12833860030959734,0.054033,0.981774,0.32108670333333333,0.12768852433285852,0.0182,0.911019,0.3447839966666667,0.112669817279619,0.04323,0.714122,0.19956987333333334,0.12501762821677237,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.532522,0.950153,0.741337,0.051848,0.0,0.0,0.0,0.36977399666666666,0.12802997980065386,0.054033,0.981774,0.3235325733333333,0.13260916693399336,0.0182,0.950153,0.34665325333333336,0.1145718853553031,0.04323,0.741337,0.19914707666666664,0.1253026414249824,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22222222222222,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.415929,0.338403,0.377166,0.302607,0.0,0.0,0.0,0.3706257733333333,0.12748118786256843,0.054033,0.981774,0.32402289666666667,0.13239038872658612,0.0182,0.950153,0.34732430333333336,0.11415694885775914,0.04323,0.741337,0.19956356,0.12543856365346565,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22222222222222,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.52232,0.960987,0.741653,0.048868,0.0,0.0,0.0,0.37185418666666664,0.12715997104221388,0.054033,0.981774,0.32667584666666666,0.13708617590378286,0.0182,0.960987,0.34926498333333333,0.11588800675139957,0.04323,0.741653,0.19913422333333333,0.1257338275701422,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11111111111111,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.414018,0.336213,0.375115,0.323349,0.0,0.0,0.0,0.3726787833333333,0.1266257268953231,0.054033,0.981774,0.3273385466666666,0.13664797757681574,0.0182,0.960987,0.35000863000000004,0.11533252975991859,0.04323,0.741653,0.19968502666666665,0.12591530794491257,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11111111111111,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.515869,0.956242,0.736056,0.073238,0.0,0.0,0.0,0.37387485,0.1262763122137661,0.054033,0.981774,0.33009550666666665,0.1409130576316485,0.0182,0.960987,0.3519851466666667,0.11684575134946024,0.04323,0.741653,0.19940474000000002,0.12610336570069233,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,100.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.409891,0.352157,0.381024,0.378812,0.0,0.0,0.0,0.37467092333333335,0.12574517991529757,0.054033,0.981774,0.3308352766666667,0.1404420299053429,0.0182,0.960987,0.35275306666666667,0.11627374646456198,0.04323,0.741653,0.20028310666666665,0.12643289532603333,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.512232,0.972127,0.74218,0.071494,0.0,0.0,0.0,0.37579197333333336,0.12546616931524382,0.054033,0.981774,0.3336907266666666,0.14469321061951468,0.0182,0.972127,0.35474131999999997,0.11781105168668463,0.04323,0.74218,0.20011637333333332,0.12657002702994827,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88888888888889,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.450803,0.335726,0.393265,0.267264,0.0,0.0,0.0,0.37656611,0.12520901236546975,0.054033,0.981774,0.33437273666666667,0.14421662858044848,0.0182,0.972127,0.3554693933333333,0.11736965825665038,0.04323,0.74218,0.20054501,0.12657898967860645,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88888888888889,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.443098,0.809129,0.626114,0.079657,0.0,0.0,0.0,0.3775027266666667,0.12464913858503766,0.054033,0.981774,0.33665194333333337,0.1462906351344025,0.0182,0.972127,0.35707730666666665,0.1177628550472611,0.04323,0.74218,0.20032237,0.12673310392992093,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.433576,0.346652,0.390114,0.296128,0.0,0.0,0.0,0.3783987066666667,0.12407973199412167,0.054033,0.981774,0.3372915733333333,0.14591170766802763,0.0182,0.972127,0.3578451133333333,0.11722179902142728,0.04323,0.74218,0.20065898666666668,0.1268533573828886,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.450002,0.881867,0.665934,0.063505,0.0,0.0,0.0,0.37937051333333327,0.12349168742548546,0.054033,0.981774,0.3397048366666667,0.1488911894805502,0.0182,0.972127,0.3595376466666666,0.11799233164021637,0.04323,0.74218,0.20047922333333332,0.12700980438691126,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,98.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.439858,0.350031,0.394945,0.151258,0.0,0.0,0.0,0.3802623366666667,0.12295627402646667,0.054033,0.981774,0.3403338733333333,0.14853323084299852,0.0182,0.972127,0.36029807999999997,0.11748013554306813,0.04323,0.74218,0.20053523333333337,0.1269842934265324,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.453257,0.943578,0.698418,0.067608,0.0,0.0,0.0,0.38116815000000004,0.12248726811360414,0.054033,0.981774,0.3429354866666667,0.15220819513061562,0.0182,0.972127,0.36205179666666665,0.11858605902981485,0.04323,0.74218,0.20040244,0.1271027416837187,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555555555555557,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.43021,0.35473,0.39247,0.145186,0.0,0.0,0.0,0.38197749333333336,0.1220039109650966,0.054033,0.981774,0.3435736266666667,0.15185339688041563,0.0182,0.972127,0.36277554,0.1181043528453197,0.04323,0.74218,0.20046105333333333,0.1270731085050687,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555555555555557,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.449391,0.93721,0.693301,0.049252,0.0,0.0,0.0,0.3828542833333334,0.12153762282011941,0.054033,0.981774,0.34616106666666674,0.15530562506888046,0.0182,0.972127,0.3645076566666666,0.11912764581581185,0.04323,0.74218,0.20021269333333333,0.1272961353712705,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555555555555557,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.429196,0.340423,0.38481,0.279802,0.0,0.0,0.0,0.38365374333333335,0.12104839874280914,0.054033,0.981774,0.34676766000000003,0.15492490934698538,0.0182,0.972127,0.36521068333333334,0.11862028452209766,0.04323,0.74218,0.20076075666666668,0.12728363222779718,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555555555555557,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.450197,0.919308,0.684752,0.04521,0.0,0.0,0.0,0.38461048666666664,0.12043266228078084,0.054033,0.981774,0.34936393,0.15795219971343485,0.0182,0.972127,0.36698719,0.11940174923854613,0.04323,0.74218,0.20052046666666667,0.1275095681941257,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.444444444444443,96.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.43072,0.344263,0.387491,0.313012,0.0,0.0,0.0,0.38521876666666666,0.12020218338555422,0.054033,0.981774,0.3501992966666667,0.15725646255336528,0.0182,0.972127,0.36770901,0.1188659920729848,0.04323,0.74218,0.20088699999999998,0.12767480556366265,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.444444444444443,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.450481,0.922129,0.686305,0.042085,0.0,0.0,0.0,0.3863800733333334,0.11913586587334898,0.054033,0.981774,0.35316962333333335,0.15960588208486684,0.0182,0.972127,0.36977482666666667,0.11900002102873519,0.04323,0.74218,0.20038278666666667,0.12800293842224972,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.433699,0.351825,0.392762,0.440364,0.0,0.0,0.0,0.38764562666666674,0.11760026708579133,0.073143,0.981774,0.35423428333333334,0.15852078737054745,0.0182,0.972127,0.37093993333333336,0.11749375761826564,0.055363,0.74218,0.20135372333333335,0.12871525469296835,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.458511,0.928871,0.693691,0.038153,0.0,0.0,0.0,0.3888655766666667,0.11642094144491584,0.073143,0.981774,0.3572698533333334,0.16076788019632907,0.064248,0.972127,0.37306769333333334,0.11753959529392134,0.081012,0.74218,0.20099430333333332,0.12902058094234548,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22222222222222,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.434965,0.350916,0.39294,0.412526,0.0,0.0,0.0,0.38974883,0.11575809464898619,0.073143,0.981774,0.35822541333333335,0.15986984375770455,0.070359,0.972127,0.37398709999999996,0.11660588012395261,0.081012,0.74218,0.20186932666666665,0.12956273591889472,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22222222222222,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.466452,0.95208,0.709266,0.040842,0.0,0.0,0.0,0.3906140766666667,0.11535604396413005,0.073143,0.981774,0.3609603333333334,0.16296801689722312,0.070359,0.972127,0.37578718333333333,0.11759862206952892,0.081012,0.74218,0.20154777999999998,0.12984290248255873,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11111111111111,94.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.446528,0.333603,0.390065,0.446706,0.0,0.0,0.0,0.39140270666666666,0.11492464230321695,0.073143,0.981774,0.3615885833333333,0.16249579570634182,0.070359,0.972127,0.3764956233333333,0.1170391397037051,0.081012,0.74218,0.20266147333333331,0.13050856292237237,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11111111111111,92.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.459039,0.957829,0.708434,0.040046,0.0,0.0,0.0,0.39226886333333333,0.11444937239082398,0.073143,0.981774,0.36431092666666665,0.16560152582079432,0.070359,0.972127,0.37828987333333336,0.11798747723371837,0.081012,0.74218,0.20242260333333334,0.13074096747237018,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,92.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.441,0.33525,0.388125,0.479189,0.0,0.0,0.0,0.39315616000000003,0.11378777414766197,0.073143,0.981774,0.364957,0.16510641400905587,0.070359,0.972127,0.3790565566666667,0.11729729552921649,0.081012,0.74218,0.20334895333333333,0.13171378563694033,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,92.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.456238,0.927497,0.691867,0.040761,0.0,0.0,0.0,0.39410199333333334,0.11312475883808049,0.073143,0.981774,0.36754954666666667,0.16779996599800287,0.070359,0.972127,0.3808257466666667,0.11799961266192233,0.081012,0.74218,0.20294415,0.13202691131112382,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88888888888889,92.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
0.391026,0.319902,0.355464,0.345007,0.0,0.0,0.0,0.3944780366666667,0.11292556651093101,0.073143,0.981774,0.36782422666666664,0.16765374810928702,0.070359,0.972127,0.38115111,0.11779379867939699,0.081012,0.74218,0.20348954666666666,0.13227528349253787,0.006543,0.678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88888888888889,92.0,0.0,0.0,0.0,2,nonsleepyCombination,0,0
