subject_id,scenario,frame_number,ear_left,ear_right,ear_avg,mar,yaw,pitch,roll,label_binary
005,sleepyCombination,2255,0.271845,0.160215,0.21603,0.130133,0.0,0.0,0.0,1
005,sleepyCombination,2256,0.281523,0.187495,0.234509,0.125452,0.0,0.0,0.0,1
005,sleepyCombination,2257,0.291475,0.191118,0.241297,0.089837,0.0,0.0,0.0,1
005,sleepyCombination,2258,0.293762,0.199658,0.24671,0.099481,0.0,0.0,0.0,1
005,sleepyCombination,2259,0.25492,0.169397,0.212159,0.091645,0.0,0.0,0.0,1
005,sleepyCombination,2260,0.253308,0.180348,0.216828,0.100748,0.0,0.0,0.0,1
005,sleepyCombination,2261,0.28068,0.189169,0.234924,0.095117,0.0,0.0,0.0,1
005,sleepyCombination,2262,0.297547,0.203421,0.250484,0.098752,0.0,0.0,0.0,1
005,sleepyCombination,2263,0.294983,0.200788,0.247886,0.09437,0.0,0.0,0.0,1
005,sleepyCombination,2264,0.299454,0.216396,0.257925,0.095316,0.0,0.0,0.0,1
005,sleepyCombination,2265,0.289774,0.210716,0.250245,0.100062,0.0,0.0,0.0,1
005,sleepyCombination,2266,0.282401,0.205895,0.244148,0.122399,0.0,0.0,0.0,1
005,sleepyCombination,2267,0.278276,0.203438,0.240857,0.141798,0.0,0.0,0.0,1
005,sleepyCombination,2268,0.276126,0.199938,0.238032,0.148683,0.0,0.0,0.0,1
005,sleepyCombination,2269,0.283839,0.203471,0.243655,0.167988,0.0,0.0,0.0,1
005,sleepyCombination,2270,0.294703,0.201996,0.24835,0.161654,0.0,0.0,0.0,1
005,sleepyCombination,2271,0.26071,0.148941,0.204826,0.16403,0.0,0.0,0.0,1
005,sleepyCombination,2272,0.261973,0.15436,0.208166,0.126636,0.0,0.0,0.0,1
005,sleepyCombination,2273,0.264233,0.14839,0.206312,0.098353,0.0,0.0,0.0,1
005,sleepyCombination,2274,0.221899,0.136221,0.17906,0.051469,0.0,0.0,0.0,1
005,sleepyCombination,2275,0.222355,0.149259,0.185807,0.035339,0.0,0.0,0.0,1
005,sleepyCombination,2276,0.236209,0.157115,0.196662,0.050388,0.0,0.0,0.0,1
005,sleepyCombination,2277,0.209838,0.168258,0.189048,0.026793,0.0,0.0,0.0,1
005,sleepyCombination,2278,0.167959,0.126055,0.147007,0.040733,0.0,0.0,0.0,1
005,sleepyCombination,2279,0.189075,0.153797,0.171436,0.076098,0.0,0.0,0.0,1
005,sleepyCombination,2280,0.2369,0.180461,0.20868,0.110286,0.0,0.0,0.0,1
005,sleepyCombination,2281,0.28569,0.212364,0.249027,0.130496,0.0,0.0,0.0,1
005,sleepyCombination,2282,0.271237,0.193808,0.232523,0.115639,0.0,0.0,0.0,1
005,sleepyCombination,2283,0.275008,0.197897,0.236453,0.178336,0.0,0.0,0.0,1
005,sleepyCombination,2284,0.241493,0.160211,0.200852,0.165414,0.0,0.0,0.0,1
005,sleepyCombination,2285,0.303808,0.224411,0.26411,0.094575,0.0,0.0,0.0,1
005,sleepyCombination,2286,0.307181,0.168445,0.237813,0.02345,0.0,0.0,0.0,1
005,sleepyCombination,2287,0.287948,0.166219,0.227083,0.144769,0.0,0.0,0.0,1
005,sleepyCombination,2288,0.316032,0.233525,0.274779,0.215722,0.0,0.0,0.0,1
005,sleepyCombination,2289,0.357622,0.210205,0.283914,0.06848,0.0,0.0,0.0,1
005,sleepyCombination,2290,0.153521,0.055094,0.104307,0.02479,0.0,0.0,0.0,1
005,sleepyCombination,2291,0.146305,0.05414,0.100223,0.002898,0.0,0.0,0.0,1
005,sleepyCombination,2292,0.141494,0.078679,0.110087,0.014079,0.0,0.0,0.0,1
005,sleepyCombination,2293,0.177527,0.123995,0.150761,0.020016,0.0,0.0,0.0,1
005,sleepyCombination,2294,0.202484,0.114416,0.15845,0.016532,0.0,0.0,0.0,1
005,sleepyCombination,2296,0.194977,0.125871,0.160424,0.019272,0.0,0.0,0.0,1
005,sleepyCombination,2297,0.160452,0.113215,0.136834,0.020276,0.0,0.0,0.0,1
005,sleepyCombination,2298,0.127174,0.098662,0.112918,0.02082,0.0,0.0,0.0,1
005,sleepyCombination,2299,0.095923,0.0764,0.086162,0.019768,0.0,0.0,0.0,1
005,sleepyCombination,2300,0.096661,0.067099,0.08188,0.01846,0.0,0.0,0.0,1
005,sleepyCombination,2301,0.096062,0.079395,0.087728,0.019609,0.0,0.0,0.0,1
005,sleepyCombination,2302,0.10584,0.085818,0.095829,0.018337,0.0,0.0,0.0,1
005,sleepyCombination,2303,0.128064,0.089831,0.108947,0.020575,0.0,0.0,0.0,1
005,sleepyCombination,2304,0.189641,0.121748,0.155694,0.014419,0.0,0.0,0.0,1
005,sleepyCombination,2305,0.187171,0.107831,0.147501,0.011875,0.0,0.0,0.0,1
005,sleepyCombination,2306,0.31498,0.188537,0.251758,0.084042,0.0,0.0,0.0,1
005,sleepyCombination,2307,0.31714,0.224011,0.270575,0.185113,0.0,0.0,0.0,1
005,sleepyCombination,2308,0.350111,0.24024,0.295175,0.177092,0.0,0.0,0.0,1
005,sleepyCombination,2309,0.385328,0.242461,0.313894,0.214201,0.0,0.0,0.0,1
005,sleepyCombination,2310,0.356715,0.192367,0.274541,0.155853,0.0,0.0,0.0,1
005,sleepyCombination,2311,0.295195,0.156915,0.226055,0.136871,0.0,0.0,0.0,1
005,sleepyCombination,2312,0.372107,0.25298,0.312544,0.091806,0.0,0.0,0.0,1
005,sleepyCombination,2313,0.351343,0.231558,0.291451,0.130499,0.0,0.0,0.0,1
005,sleepyCombination,2314,0.356693,0.231715,0.294204,0.180026,0.0,0.0,0.0,1
005,sleepyCombination,2315,0.345383,0.236592,0.290987,0.19632,0.0,0.0,0.0,1
005,sleepyCombination,2316,0.363992,0.23463,0.299311,0.149743,0.0,0.0,0.0,1
005,sleepyCombination,2317,0.306807,0.224147,0.265477,0.097543,0.0,0.0,0.0,1
005,sleepyCombination,2318,0.342363,0.252493,0.297428,0.062925,0.0,0.0,0.0,1
005,sleepyCombination,2319,0.275631,0.191004,0.233318,0.043518,0.0,0.0,0.0,1
005,sleepyCombination,2320,0.295806,0.207801,0.251803,0.103475,0.0,0.0,0.0,1
005,sleepyCombination,2321,0.255437,0.174628,0.215033,0.086992,0.0,0.0,0.0,1
005,sleepyCombination,2322,0.250456,0.175995,0.213225,0.126983,0.0,0.0,0.0,1
005,sleepyCombination,2323,0.216126,0.15681,0.186468,0.110457,0.0,0.0,0.0,1
005,sleepyCombination,2324,0.211617,0.159998,0.185808,0.091289,0.0,0.0,0.0,1
005,sleepyCombination,2325,0.193057,0.151068,0.172063,0.093975,0.0,0.0,0.0,1
005,sleepyCombination,2326,0.199552,0.155494,0.177523,0.087221,0.0,0.0,0.0,1
005,sleepyCombination,2327,0.174689,0.139875,0.157282,0.093988,0.0,0.0,0.0,1
005,sleepyCombination,2328,0.189793,0.141886,0.165839,0.136045,0.0,0.0,0.0,1
005,sleepyCombination,2329,0.170579,0.125803,0.148191,0.127028,0.0,0.0,0.0,1
005,sleepyCombination,2330,0.16259,0.117819,0.140205,0.149765,0.0,0.0,0.0,1
005,sleepyCombination,2331,0.179004,0.128763,0.153884,0.150454,0.0,0.0,0.0,1
005,sleepyCombination,2332,0.174791,0.150521,0.162656,0.083339,0.0,0.0,0.0,1
005,sleepyCombination,2333,0.170629,0.15134,0.160985,0.110547,0.0,0.0,0.0,1
005,sleepyCombination,2334,0.162183,0.154622,0.158402,0.131105,0.0,0.0,0.0,1
005,sleepyCombination,2335,0.175443,0.156689,0.166066,0.153244,0.0,0.0,0.0,1
005,sleepyCombination,2336,0.170552,0.150301,0.160426,0.130038,0.0,0.0,0.0,1
005,sleepyCombination,2337,0.172511,0.154714,0.163613,0.16471,0.0,0.0,0.0,1
005,sleepyCombination,2338,0.154049,0.137354,0.145702,0.147871,0.0,0.0,0.0,1
005,sleepyCombination,2339,0.155562,0.144147,0.149855,0.13908,0.0,0.0,0.0,1
005,sleepyCombination,2340,0.176506,0.154613,0.16556,0.134137,0.0,0.0,0.0,1
005,sleepyCombination,2341,0.183935,0.15342,0.168678,0.162831,0.0,0.0,0.0,1
005,sleepyCombination,2342,0.197706,0.167877,0.182792,0.157661,0.0,0.0,0.0,1
005,sleepyCombination,2343,0.168933,0.145203,0.157068,0.123752,0.0,0.0,0.0,1
005,sleepyCombination,2344,0.156343,0.14357,0.149956,0.108254,0.0,0.0,0.0,1
005,sleepyCombination,2345,0.161787,0.13266,0.147223,0.106237,0.0,0.0,0.0,1
005,sleepyCombination,2346,0.181751,0.134345,0.158048,0.072481,0.0,0.0,0.0,1
005,sleepyCombination,2347,0.178874,0.129387,0.154131,0.096017,0.0,0.0,0.0,1
005,sleepyCombination,2348,0.153733,0.120911,0.137322,0.073415,0.0,0.0,0.0,1
005,sleepyCombination,2349,0.162448,0.135453,0.148951,0.099802,0.0,0.0,0.0,1
005,sleepyCombination,2350,0.152107,0.125917,0.139012,0.101878,0.0,0.0,0.0,1
005,sleepyCombination,2351,0.150087,0.13538,0.142734,0.09338,0.0,0.0,0.0,1
005,sleepyCombination,2352,0.151069,0.132261,0.141665,0.071883,0.0,0.0,0.0,1
005,sleepyCombination,2353,0.151884,0.125345,0.138614,0.117427,0.0,0.0,0.0,1
005,sleepyCombination,2354,0.158741,0.125832,0.142287,0.131943,0.0,0.0,0.0,1
005,sleepyCombination,2355,0.15733,0.128758,0.143044,0.135491,0.0,0.0,0.0,1
005,sleepyCombination,2356,0.166716,0.135533,0.151124,0.111936,0.0,0.0,0.0,1
005,sleepyCombination,2357,0.163675,0.135107,0.149391,0.131416,0.0,0.0,0.0,1
005,sleepyCombination,2358,0.169979,0.14187,0.155925,0.123719,0.0,0.0,0.0,1
005,sleepyCombination,2359,0.163496,0.13708,0.150288,0.112209,0.0,0.0,0.0,1
005,sleepyCombination,2360,0.16385,0.136885,0.150367,0.113121,0.0,0.0,0.0,1
005,sleepyCombination,2361,0.167725,0.143121,0.155423,0.11487,0.0,0.0,0.0,1
005,sleepyCombination,2362,0.168093,0.143653,0.155873,0.115609,0.0,0.0,0.0,1
005,sleepyCombination,2363,0.16736,0.145248,0.156304,0.109037,0.0,0.0,0.0,1
005,sleepyCombination,2364,0.167408,0.144513,0.15596,0.112338,0.0,0.0,0.0,1
005,sleepyCombination,2365,0.172556,0.146459,0.159507,0.097239,0.0,0.0,0.0,1
005,sleepyCombination,2366,0.176997,0.148017,0.162507,0.105009,0.0,0.0,0.0,1
005,sleepyCombination,2367,0.192715,0.147875,0.170295,0.115897,0.0,0.0,0.0,1
005,sleepyCombination,2368,0.195823,0.146864,0.171344,0.13451,0.0,0.0,0.0,1
005,sleepyCombination,2369,0.201867,0.14692,0.174393,0.135423,0.0,0.0,0.0,1
005,sleepyCombination,2370,0.202297,0.147138,0.174718,0.129697,0.0,0.0,0.0,1
005,sleepyCombination,2371,0.201164,0.146442,0.173803,0.129148,0.0,0.0,0.0,1
005,sleepyCombination,2372,0.19173,0.146064,0.168897,0.126088,0.0,0.0,0.0,1
005,sleepyCombination,2373,0.194761,0.146674,0.170717,0.121224,0.0,0.0,0.0,1
005,sleepyCombination,2374,0.194389,0.149619,0.172004,0.110249,0.0,0.0,0.0,1
005,sleepyCombination,2375,0.196531,0.156652,0.176591,0.104988,0.0,0.0,0.0,1
005,sleepyCombination,2376,0.196507,0.156644,0.176575,0.104791,0.0,0.0,0.0,1
005,sleepyCombination,2377,0.196125,0.156145,0.176135,0.102208,0.0,0.0,0.0,1
005,sleepyCombination,2378,0.196529,0.156294,0.176411,0.101823,0.0,0.0,0.0,1
005,sleepyCombination,2379,0.195912,0.157177,0.176545,0.101425,0.0,0.0,0.0,1
005,sleepyCombination,2380,0.198675,0.15794,0.178307,0.104499,0.0,0.0,0.0,1
005,sleepyCombination,2381,0.197378,0.157343,0.17736,0.105374,0.0,0.0,0.0,1
005,sleepyCombination,2382,0.197137,0.156455,0.176796,0.10735,0.0,0.0,0.0,1
005,sleepyCombination,2383,0.197613,0.155849,0.176731,0.105303,0.0,0.0,0.0,1
005,sleepyCombination,2384,0.203997,0.154385,0.179191,0.101005,0.0,0.0,0.0,1
005,sleepyCombination,2385,0.218467,0.171727,0.195097,0.101141,0.0,0.0,0.0,1
005,sleepyCombination,2386,0.247525,0.188569,0.218047,0.110592,0.0,0.0,0.0,1
005,sleepyCombination,2387,0.252311,0.191694,0.222003,0.113695,0.0,0.0,0.0,1
005,sleepyCombination,2388,0.27235,0.205711,0.23903,0.112537,0.0,0.0,0.0,1
005,sleepyCombination,2389,0.284805,0.21601,0.250408,0.112339,0.0,0.0,0.0,1
005,sleepyCombination,2390,0.278566,0.212458,0.245512,0.113159,0.0,0.0,0.0,1
005,sleepyCombination,2391,0.284114,0.224041,0.254077,0.105843,0.0,0.0,0.0,1
005,sleepyCombination,2392,0.305851,0.246245,0.276048,0.088971,0.0,0.0,0.0,1
005,sleepyCombination,2393,0.307675,0.247845,0.27776,0.10024,0.0,0.0,0.0,1
005,sleepyCombination,2394,0.323274,0.268099,0.295686,0.100406,0.0,0.0,0.0,1
005,sleepyCombination,2395,0.33253,0.285868,0.309199,0.104073,0.0,0.0,0.0,1
005,sleepyCombination,2396,0.331877,0.289905,0.310891,0.110222,0.0,0.0,0.0,1
005,sleepyCombination,2397,0.329305,0.29194,0.310623,0.11154,0.0,0.0,0.0,1
005,sleepyCombination,2398,0.334138,0.296778,0.315458,0.116845,0.0,0.0,0.0,1
005,sleepyCombination,2399,0.334762,0.297444,0.316103,0.121954,0.0,0.0,0.0,1
005,sleepyCombination,2400,0.342507,0.30282,0.322663,0.129486,0.0,0.0,0.0,1
005,sleepyCombination,2401,0.336227,0.294925,0.315576,0.127005,0.0,0.0,0.0,1
005,sleepyCombination,2402,0.33729,0.296059,0.316674,0.127378,0.0,0.0,0.0,1
005,sleepyCombination,2403,0.336291,0.298565,0.317428,0.123052,0.0,0.0,0.0,1
005,sleepyCombination,2404,0.344292,0.304214,0.324253,0.109263,0.0,0.0,0.0,1
005,sleepyCombination,2405,0.349674,0.30569,0.327682,0.095903,0.0,0.0,0.0,1
005,sleepyCombination,2406,0.353763,0.308449,0.331106,0.099667,0.0,0.0,0.0,1
005,sleepyCombination,2407,0.355518,0.309789,0.332653,0.089502,0.0,0.0,0.0,1
005,sleepyCombination,2408,0.355492,0.311386,0.333439,0.094351,0.0,0.0,0.0,1
005,sleepyCombination,2409,0.354592,0.309607,0.332099,0.094958,0.0,0.0,0.0,1
005,sleepyCombination,2410,0.352829,0.308619,0.330724,0.096658,0.0,0.0,0.0,1
005,sleepyCombination,2411,0.35244,0.309768,0.331104,0.098422,0.0,0.0,0.0,1
005,sleepyCombination,2412,0.352671,0.309139,0.330905,0.09273,0.0,0.0,0.0,1
005,sleepyCombination,2413,0.354743,0.308082,0.331412,0.097175,0.0,0.0,0.0,1
005,sleepyCombination,2414,0.35379,0.307667,0.330729,0.110908,0.0,0.0,0.0,1
005,sleepyCombination,2415,0.352892,0.306845,0.329868,0.112481,0.0,0.0,0.0,1
005,sleepyCombination,2416,0.348807,0.305416,0.327111,0.131961,0.0,0.0,0.0,1
005,sleepyCombination,2417,0.348591,0.305141,0.326866,0.141271,0.0,0.0,0.0,1
005,sleepyCombination,2418,0.349318,0.304229,0.326774,0.13316,0.0,0.0,0.0,1
005,sleepyCombination,2419,0.346434,0.303503,0.324968,0.137291,0.0,0.0,0.0,1
005,sleepyCombination,2420,0.346783,0.302606,0.324695,0.136565,0.0,0.0,0.0,1
005,sleepyCombination,2421,0.344673,0.301714,0.323193,0.133394,0.0,0.0,0.0,1
005,sleepyCombination,2422,0.343075,0.300443,0.321759,0.135969,0.0,0.0,0.0,1
005,sleepyCombination,2423,0.304273,0.265821,0.285047,0.129979,0.0,0.0,0.0,1
005,sleepyCombination,2424,0.249737,0.213061,0.231399,0.130542,0.0,0.0,0.0,1
005,sleepyCombination,2425,0.211652,0.185935,0.198794,0.122911,0.0,0.0,0.0,1
005,sleepyCombination,2426,0.176685,0.165238,0.170961,0.124675,0.0,0.0,0.0,1
005,sleepyCombination,2427,0.155175,0.149891,0.152533,0.124028,0.0,0.0,0.0,1
005,sleepyCombination,2428,0.140673,0.149255,0.144964,0.123015,0.0,0.0,0.0,1
005,sleepyCombination,2429,0.13958,0.137146,0.138363,0.103751,0.0,0.0,0.0,1
005,sleepyCombination,2430,0.146865,0.143964,0.145415,0.104046,0.0,0.0,0.0,1
005,sleepyCombination,2431,0.147282,0.142076,0.144679,0.105231,0.0,0.0,0.0,1
005,sleepyCombination,2432,0.14908,0.146352,0.147716,0.106031,0.0,0.0,0.0,1
005,sleepyCombination,2433,0.145049,0.14776,0.146404,0.101639,0.0,0.0,0.0,1
005,sleepyCombination,2434,0.151107,0.148192,0.14965,0.102426,0.0,0.0,0.0,1
005,sleepyCombination,2435,0.145401,0.146664,0.146033,0.103067,0.0,0.0,0.0,1
005,sleepyCombination,2436,0.143427,0.147002,0.145214,0.103346,0.0,0.0,0.0,1
005,sleepyCombination,2437,0.141599,0.147201,0.1444,0.104025,0.0,0.0,0.0,1
005,sleepyCombination,2438,0.14391,0.146379,0.145144,0.102067,0.0,0.0,0.0,1
005,sleepyCombination,2439,0.145568,0.146423,0.145995,0.102772,0.0,0.0,0.0,1
005,sleepyCombination,2440,0.149522,0.150547,0.150034,0.110973,0.0,0.0,0.0,1
005,sleepyCombination,2441,0.147854,0.15051,0.149182,0.119292,0.0,0.0,0.0,1
005,sleepyCombination,2442,0.146107,0.150753,0.14843,0.121843,0.0,0.0,0.0,1
005,sleepyCombination,2443,0.148615,0.152062,0.150339,0.118984,0.0,0.0,0.0,1
005,sleepyCombination,2444,0.144528,0.152502,0.148515,0.12154,0.0,0.0,0.0,1
005,sleepyCombination,2445,0.142138,0.150462,0.1463,0.121809,0.0,0.0,0.0,1
005,sleepyCombination,2446,0.141103,0.148475,0.144789,0.115867,0.0,0.0,0.0,1
005,sleepyCombination,2447,0.157265,0.153161,0.155213,0.120272,0.0,0.0,0.0,1
005,sleepyCombination,2448,0.186029,0.172659,0.179344,0.126,0.0,0.0,0.0,1
005,sleepyCombination,2449,0.236377,0.194639,0.215508,0.130468,0.0,0.0,0.0,1
005,sleepyCombination,2450,0.275937,0.225913,0.250925,0.128055,0.0,0.0,0.0,1
005,sleepyCombination,2451,0.299688,0.252602,0.276145,0.139311,0.0,0.0,0.0,1
005,sleepyCombination,2452,0.316741,0.272318,0.294529,0.140065,0.0,0.0,0.0,1
005,sleepyCombination,2453,0.337197,0.291218,0.314208,0.142874,0.0,0.0,0.0,1
005,sleepyCombination,2454,0.334933,0.296767,0.31585,0.144613,0.0,0.0,0.0,1
005,sleepyCombination,2455,0.345372,0.303828,0.3246,0.142928,0.0,0.0,0.0,1
005,sleepyCombination,2456,0.339944,0.302075,0.321009,0.144194,0.0,0.0,0.0,1
005,sleepyCombination,2457,0.341219,0.301602,0.32141,0.147561,0.0,0.0,0.0,1
005,sleepyCombination,2458,0.348608,0.305746,0.327177,0.144681,0.0,0.0,0.0,1
005,sleepyCombination,2459,0.354892,0.307103,0.330998,0.131174,0.0,0.0,0.0,1
005,sleepyCombination,2460,0.359181,0.308213,0.333697,0.119239,0.0,0.0,0.0,1
005,sleepyCombination,2461,0.356373,0.308978,0.332675,0.12461,0.0,0.0,0.0,1
005,sleepyCombination,2462,0.359455,0.308189,0.333822,0.126106,0.0,0.0,0.0,1
005,sleepyCombination,2463,0.35672,0.304715,0.330718,0.129762,0.0,0.0,0.0,1
005,sleepyCombination,2464,0.35386,0.301491,0.327676,0.129999,0.0,0.0,0.0,1
005,sleepyCombination,2465,0.356897,0.3024,0.329649,0.129673,0.0,0.0,0.0,1
005,sleepyCombination,2466,0.359135,0.303318,0.331227,0.131996,0.0,0.0,0.0,1
005,sleepyCombination,2467,0.362683,0.303186,0.332934,0.137545,0.0,0.0,0.0,1
005,sleepyCombination,2468,0.361421,0.305864,0.333642,0.140581,0.0,0.0,0.0,1
005,sleepyCombination,2469,0.359587,0.30674,0.333163,0.147815,0.0,0.0,0.0,1
005,sleepyCombination,2470,0.360379,0.305466,0.332923,0.141191,0.0,0.0,0.0,1
005,sleepyCombination,2471,0.359569,0.304831,0.3322,0.140738,0.0,0.0,0.0,1
005,sleepyCombination,2472,0.361837,0.305635,0.333736,0.134803,0.0,0.0,0.0,1
005,sleepyCombination,2473,0.361044,0.304813,0.332929,0.136963,0.0,0.0,0.0,1
005,sleepyCombination,2474,0.36069,0.304786,0.332738,0.138235,0.0,0.0,0.0,1
005,sleepyCombination,2475,0.36062,0.303809,0.332215,0.139546,0.0,0.0,0.0,1
005,sleepyCombination,2476,0.359361,0.303547,0.331454,0.148887,0.0,0.0,0.0,1
005,sleepyCombination,2477,0.358705,0.303344,0.331025,0.150353,0.0,0.0,0.0,1
005,sleepyCombination,2478,0.357714,0.303464,0.330589,0.152195,0.0,0.0,0.0,1
005,sleepyCombination,2479,0.359948,0.304207,0.332078,0.155211,0.0,0.0,0.0,1
005,sleepyCombination,2480,0.358451,0.306496,0.332474,0.162685,0.0,0.0,0.0,1
005,sleepyCombination,2481,0.357609,0.305639,0.331624,0.157969,0.0,0.0,0.0,1
005,sleepyCombination,2482,0.356005,0.304797,0.330401,0.15557,0.0,0.0,0.0,1
005,sleepyCombination,2483,0.354263,0.304778,0.32952,0.159591,0.0,0.0,0.0,1
005,sleepyCombination,2484,0.352276,0.303979,0.328128,0.160981,0.0,0.0,0.0,1
005,sleepyCombination,2485,0.350794,0.302606,0.3267,0.145183,0.0,0.0,0.0,1
005,sleepyCombination,2486,0.350962,0.303508,0.327235,0.14987,0.0,0.0,0.0,1
005,sleepyCombination,2487,0.350322,0.303118,0.32672,0.133512,0.0,0.0,0.0,1
005,sleepyCombination,2488,0.349594,0.303029,0.326312,0.135982,0.0,0.0,0.0,1
005,sleepyCombination,2489,0.341717,0.30283,0.322274,0.133834,0.0,0.0,0.0,1
005,sleepyCombination,2490,0.339979,0.301051,0.320515,0.133015,0.0,0.0,0.0,1
005,sleepyCombination,2491,0.339705,0.30042,0.320063,0.140147,0.0,0.0,0.0,1
005,sleepyCombination,2492,0.33672,0.300101,0.318411,0.147649,0.0,0.0,0.0,1
005,sleepyCombination,2493,0.335945,0.29997,0.317957,0.149412,0.0,0.0,0.0,1
005,sleepyCombination,2494,0.332825,0.30006,0.316442,0.149757,0.0,0.0,0.0,1
005,sleepyCombination,2495,0.306996,0.28936,0.298178,0.150329,0.0,0.0,0.0,1
005,sleepyCombination,2496,0.277309,0.235681,0.256495,0.135422,0.0,0.0,0.0,1
005,sleepyCombination,2497,0.239507,0.194652,0.217079,0.140158,0.0,0.0,0.0,1
005,sleepyCombination,2498,0.210405,0.176543,0.193474,0.141364,0.0,0.0,0.0,1
005,sleepyCombination,2499,0.184572,0.164253,0.174412,0.133252,0.0,0.0,0.0,1
005,sleepyCombination,2500,0.178227,0.157836,0.168031,0.13342,0.0,0.0,0.0,1
005,sleepyCombination,2501,0.165122,0.162877,0.164,0.139654,0.0,0.0,0.0,1
005,sleepyCombination,2502,0.155636,0.151652,0.153644,0.139811,0.0,0.0,0.0,1
005,sleepyCombination,2503,0.161814,0.14659,0.154202,0.107237,0.0,0.0,0.0,1
005,sleepyCombination,2504,0.168139,0.150703,0.159421,0.111473,0.0,0.0,0.0,1
005,sleepyCombination,2505,0.174726,0.159003,0.166865,0.088711,0.0,0.0,0.0,1
005,sleepyCombination,2506,0.211096,0.162827,0.186962,0.094548,0.0,0.0,0.0,1
005,sleepyCombination,2507,0.234769,0.18422,0.209494,0.08356,0.0,0.0,0.0,1
005,sleepyCombination,2508,0.256178,0.191674,0.223926,0.086698,0.0,0.0,0.0,1
005,sleepyCombination,2509,0.279051,0.208183,0.243617,0.08672,0.0,0.0,0.0,1
005,sleepyCombination,2510,0.314286,0.239645,0.276966,0.10593,0.0,0.0,0.0,1
005,sleepyCombination,2511,0.328844,0.260443,0.294643,0.108806,0.0,0.0,0.0,1
005,sleepyCombination,2512,0.331293,0.261067,0.29618,0.121618,0.0,0.0,0.0,1
005,sleepyCombination,2513,0.331823,0.260772,0.296297,0.13961,0.0,0.0,0.0,1
005,sleepyCombination,2514,0.338427,0.26781,0.303118,0.139337,0.0,0.0,0.0,1
005,sleepyCombination,2515,0.345482,0.274267,0.309874,0.147028,0.0,0.0,0.0,1
005,sleepyCombination,2516,0.353432,0.289372,0.321402,0.162356,0.0,0.0,0.0,1
005,sleepyCombination,2517,0.360596,0.295957,0.328277,0.189938,0.0,0.0,0.0,1
005,sleepyCombination,2518,0.372007,0.303539,0.337773,0.182128,0.0,0.0,0.0,1
005,sleepyCombination,2519,0.371552,0.305932,0.338742,0.184064,0.0,0.0,0.0,1
005,sleepyCombination,2520,0.36985,0.30519,0.33752,0.182674,0.0,0.0,0.0,1
005,sleepyCombination,2521,0.36677,0.302283,0.334527,0.186115,0.0,0.0,0.0,1
005,sleepyCombination,2522,0.361833,0.301866,0.331849,0.180204,0.0,0.0,0.0,1
005,sleepyCombination,2523,0.357844,0.299986,0.328915,0.182884,0.0,0.0,0.0,1
005,sleepyCombination,2524,0.353497,0.299882,0.32669,0.150002,0.0,0.0,0.0,1
005,sleepyCombination,2525,0.350974,0.29776,0.324367,0.157988,0.0,0.0,0.0,1
005,sleepyCombination,2526,0.346127,0.295835,0.320981,0.157147,0.0,0.0,0.0,1
005,sleepyCombination,2527,0.344692,0.296385,0.320539,0.157402,0.0,0.0,0.0,1
005,sleepyCombination,2528,0.343772,0.296291,0.320031,0.158727,0.0,0.0,0.0,1
005,sleepyCombination,2529,0.342541,0.295473,0.319007,0.154628,0.0,0.0,0.0,1
005,sleepyCombination,2530,0.342435,0.296575,0.319505,0.154734,0.0,0.0,0.0,1
005,sleepyCombination,2531,0.341918,0.296377,0.319148,0.154933,0.0,0.0,0.0,1
005,sleepyCombination,2532,0.34194,0.296646,0.319293,0.134567,0.0,0.0,0.0,1
005,sleepyCombination,2533,0.341756,0.297867,0.319811,0.135607,0.0,0.0,0.0,1
005,sleepyCombination,2534,0.342175,0.298268,0.320222,0.132711,0.0,0.0,0.0,1
005,sleepyCombination,2535,0.341762,0.29718,0.319471,0.146238,0.0,0.0,0.0,1
005,sleepyCombination,2536,0.338171,0.296567,0.317369,0.155043,0.0,0.0,0.0,1
005,sleepyCombination,2537,0.34066,0.297908,0.319284,0.146897,0.0,0.0,0.0,1
005,sleepyCombination,2538,0.340737,0.298728,0.319733,0.145574,0.0,0.0,0.0,1
005,sleepyCombination,2539,0.336718,0.296221,0.31647,0.140445,0.0,0.0,0.0,1
005,sleepyCombination,2540,0.328757,0.29342,0.311088,0.125099,0.0,0.0,0.0,1
005,sleepyCombination,2541,0.328148,0.292724,0.310436,0.126036,0.0,0.0,0.0,1
005,sleepyCombination,2542,0.324464,0.291244,0.307854,0.126875,0.0,0.0,0.0,1
005,sleepyCombination,2543,0.276941,0.249336,0.263138,0.127039,0.0,0.0,0.0,1
005,sleepyCombination,2544,0.232969,0.204322,0.218645,0.126198,0.0,0.0,0.0,1
005,sleepyCombination,2545,0.219242,0.186677,0.202959,0.115727,0.0,0.0,0.0,1
005,sleepyCombination,2546,0.198311,0.162214,0.180263,0.115043,0.0,0.0,0.0,1
005,sleepyCombination,2547,0.199443,0.154486,0.176964,0.111566,0.0,0.0,0.0,1
005,sleepyCombination,2548,0.180153,0.142085,0.161119,0.105318,0.0,0.0,0.0,1
005,sleepyCombination,2549,0.173145,0.136625,0.154885,0.108712,0.0,0.0,0.0,1
005,sleepyCombination,2550,0.167525,0.131503,0.149514,0.091405,0.0,0.0,0.0,1
005,sleepyCombination,2551,0.168491,0.136499,0.152495,0.08796,0.0,0.0,0.0,1
